,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,redTopIndex,redTopName,redTopPlay,redJungleIndex,redJungleName,redJunglePlay,redMidIndex,redMidName,redMidPlay,redBotIndex,redBotName,redBotPlay,redSupportIndex,redSupportName,redSupportPlay,realistic_blue,realistic_red,blue_excel_early,blue_excel_mid,blue_excel_late,red_excel_early,red_excel_mid,red_excel_late,language,age,gender,education,comments,Browser,OS,screenH,screenW,time_in_minutes,participant_id,blue_excel_general,TFearly,TFlate
13,68,Malphite,0.010422354,81,Nocturne,0.011553871,30,Fizz,0.014878033,128,Vayne,0.038461798,14,Braum,0.013169314,,,,,,,,,,,,,,,,4,,0.6,,0.8,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.9,,
14,68,Malphite,0.010422354,81,Nocturne,0.011553871,30,Fizz,0.014878033,128,Vayne,0.038461798,14,Braum,0.013169314,,,,,,,,,,,,,,,,4,,0.6,,0.8,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.9,TRUE,TRUE
15,133,Vladimir,0.009201005,62,Lee Sin,0.101489841,140,Yasuo,0.027926053,15,Caitlyn,0.057982788,88,Pyke,0.033362055,,,,,,,,,,,,,,,,3,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
16,133,Vladimir,0.009201005,62,Lee Sin,0.101489841,140,Yasuo,0.027926053,15,Caitlyn,0.057982788,88,Pyke,0.033362055,,,,,,,,,,,,,,,,3,,0.28,,0.67,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.55,,
17,133,Vladimir,0.009201005,62,Lee Sin,0.101489841,140,Yasuo,0.027926053,15,Caitlyn,0.057982788,88,Pyke,0.033362055,,,,,,,,,,,,,,,,3,,0.28,,0.67,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.55,FALSE,TRUE
18,77,Nasus,0.009091252,62,Lee Sin,0.101489841,67,Lux,0.011326024,65,Lucian,0.040703463,11,Bard,0.019011544,,,,,,,,,,,,,,,,4,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
19,77,Nasus,0.009091252,62,Lee Sin,0.101489841,67,Lux,0.011326024,65,Lucian,0.040703463,11,Bard,0.019011544,,,,,,,,,,,,,,,,4,,0.28,,1,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.8,,
20,77,Nasus,0.009091252,62,Lee Sin,0.101489841,67,Lux,0.011326024,65,Lucian,0.040703463,11,Bard,0.019011544,,,,,,,,,,,,,,,,4,,0.28,,1,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.8,FALSE,TRUE
21,33,Garen,0.03438593,134,Volibear,0.004609928,113,Syndra,0.013461421,46,Jhin,0.03707166,117,Taric,0.010031006,,,,,,,,,,,,,,,,4,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
22,33,Garen,0.03438593,134,Volibear,0.004609928,113,Syndra,0.013461421,46,Jhin,0.03707166,117,Taric,0.010031006,,,,,,,,,,,,,,,,4,,0.59,,0.8,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.65,,
23,33,Garen,0.03438593,134,Volibear,0.004609928,113,Syndra,0.013461421,46,Jhin,0.03707166,117,Taric,0.010031006,,,,,,,,,,,,,,,,4,,0.59,,0.8,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.65,TRUE,TRUE
24,40,Irelia,0.010590833,72,Master Yi,0.02992052,69,Malzahar,0.006683822,48,Kai'Sa,0.054491897,119,Thresh,0.078762366,,,,,,,,,,,,,,,,4,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
25,40,Irelia,0.010590833,72,Master Yi,0.02992052,69,Malzahar,0.006683822,48,Kai'Sa,0.054491897,119,Thresh,0.078762366,,,,,,,,,,,,,,,,4,,0.61,,0.74,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.65,,
26,40,Irelia,0.010590833,72,Master Yi,0.02992052,69,Malzahar,0.006683822,48,Kai'Sa,0.054491897,119,Thresh,0.078762366,,,,,,,,,,,,,,,,4,,0.61,,0.74,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.65,TRUE,TRUE
27,103,Shen,0.014403214,37,Hecarim,0.008437425,97,Rumble,0.003838187,124,Twitch,0.004954702,75,Morgana,0.027595894,,,,,,,,,,,,,,,,2,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
28,103,Shen,0.014403214,37,Hecarim,0.008437425,97,Rumble,0.003838187,124,Twitch,0.004954702,75,Morgana,0.027595894,,,,,,,,,,,,,,,,2,,0.51,,0.24,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.36,,
29,103,Shen,0.014403214,37,Hecarim,0.008437425,97,Rumble,0.003838187,124,Twitch,0.004954702,75,Morgana,0.027595894,,,,,,,,,,,,,,,,2,,0.51,,0.24,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.36,TRUE,FALSE
30,106,Sion,0.004028892,37,Hecarim,0.008437425,113,Syndra,0.013461421,7,Aphelios,0.029853671,75,Morgana,0.027595894,,,,,,,,,,,,,,,,3,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
31,106,Sion,0.004028892,37,Hecarim,0.008437425,113,Syndra,0.013461421,7,Aphelios,0.029853671,75,Morgana,0.027595894,,,,,,,,,,,,,,,,3,,0.48,,0.55,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.51,,
32,106,Sion,0.004028892,37,Hecarim,0.008437425,113,Syndra,0.013461421,7,Aphelios,0.029853671,75,Morgana,0.027595894,,,,,,,,,,,,,,,,3,,0.48,,0.55,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.51,TRUE,TRUE
33,39,Illaoi,0.005454212,72,Master Yi,0.02992052,133,Vladimir,0.012878283,8,Ashe,0.020886212,142,Yuumi,0.047117178,,,,,,,,,,,,,,,,4,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
34,39,Illaoi,0.005454212,72,Master Yi,0.02992052,133,Vladimir,0.012878283,8,Ashe,0.020886212,142,Yuumi,0.047117178,,,,,,,,,,,,,,,,4,,0.41,,0.62,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.52,,
35,39,Illaoi,0.005454212,72,Master Yi,0.02992052,133,Vladimir,0.012878283,8,Ashe,0.020886212,142,Yuumi,0.047117178,,,,,,,,,,,,,,,,4,,0.65,,0.62,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.52,TRUE,TRUE
36,2,Akali,0.002506171,25,Elise,0.034180743,17,Cassiopeia,0.009697575,46,Jhin,0.03707166,66,Lulu,0.029720048,,,,,,,,,,,,,,,,2,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
37,2,Akali,0.002506171,25,Elise,0.034180743,17,Cassiopeia,0.009697575,46,Jhin,0.03707166,66,Lulu,0.029720048,,,,,,,,,,,,,,,,2,,0.59,,0.4,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.46,,
38,2,Akali,0.002506171,25,Elise,0.034180743,17,Cassiopeia,0.009697575,46,Jhin,0.03707166,66,Lulu,0.029720048,,,,,,,,,,,,,,,,2,,0.59,,0.4,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.46,TRUE,FALSE
39,105,Singed,0.004028892,58,Kindred,0.006115096,144,Zed,0.020949202,127,Varus,0.012357191,142,Yuumi,0.047117178,,,,,,,,,,,,,,,,4,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
40,105,Singed,0.004028892,58,Kindred,0.006115096,144,Zed,0.020949202,127,Varus,0.012357191,142,Yuumi,0.047117178,,,,,,,,,,,,,,,,4,,0.76,,0.66,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.58,,
41,105,Singed,0.004028892,58,Kindred,0.006115096,144,Zed,0.020949202,127,Varus,0.012357191,142,Yuumi,0.047117178,,,,,,,,,,,,,,,,4,,0.76,,0.66,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.58,TRUE,TRUE
42,101,Sett,0.025955061,139,Xin Zhao,0.007050031,112,Sylas,0.018578414,137,Xayah,0.012588344,75,Morgana,0.027595894,,,,,,,,,,,,,,,,4,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
43,101,Sett,0.025955061,139,Xin Zhao,0.007050031,112,Sylas,0.018578414,137,Xayah,0.012588344,75,Morgana,0.027595894,,,,,,,,,,,,,,,,4,,0.5,,0.86,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.79,,
44,101,Sett,0.025955061,139,Xin Zhao,0.007050031,112,Sylas,0.018578414,137,Xayah,0.012588344,75,Morgana,0.027595894,,,,,,,,,,,,,,,,4,,0.5,,0.86,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.79,FALSE,TRUE
45,0,Aatrox,0.016620155,62,Lee Sin,0.101489841,67,Lux,0.011326024,48,Kai'Sa,0.054491897,42,Janna,0.022342847,,,,,,,,,,,,,,,,4,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
46,0,Aatrox,0.016620155,62,Lee Sin,0.101489841,67,Lux,0.011326024,48,Kai'Sa,0.054491897,42,Janna,0.022342847,,,,,,,,,,,,,,,,4,,0.62,,0.45,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.55,,
47,0,Aatrox,0.016620155,62,Lee Sin,0.101489841,67,Lux,0.011326024,48,Kai'Sa,0.054491897,42,Janna,0.022342847,,,,,,,,,,,,,,,,4,,0.55,,0.65,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.55,FALSE,TRUE
48,118,Teemo,0.00741944,51,Karthus,0.012184297,17,Cassiopeia,0.009697575,27,Ezreal,0.087241988,42,Janna,0.022342847,,,,,,,,,,,,,,,,2,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
49,118,Teemo,0.00741944,51,Karthus,0.012184297,17,Cassiopeia,0.009697575,27,Ezreal,0.087241988,42,Janna,0.022342847,,,,,,,,,,,,,,,,2,,0.59,,0.39,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.47,,
50,118,Teemo,0.00741944,51,Karthus,0.012184297,17,Cassiopeia,0.009697575,27,Ezreal,0.087241988,42,Janna,0.022342847,,,,,,,,,,,,,,,,2,,0.59,,0.39,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.47,TRUE,FALSE
51,133,Vladimir,0.009201005,24,Ekko,0.036034711,112,Sylas,0.018578414,46,Jhin,0.03707166,13,Brand,0.011439853,,,,,,,,,,,,,,,,2,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
52,133,Vladimir,0.009201005,24,Ekko,0.036034711,112,Sylas,0.018578414,46,Jhin,0.03707166,13,Brand,0.011439853,,,,,,,,,,,,,,,,2,,0.49,,0.11,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.24,,
53,133,Vladimir,0.009201005,24,Ekko,0.036034711,112,Sylas,0.018578414,46,Jhin,0.03707166,13,Brand,0.011439853,,,,,,,,,,,,,,,,2,,0.49,,0.11,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.24,TRUE,FALSE
54,68,Malphite,0.010422354,83,Olaf,0.021707519,64,Lissandra,0.00470801,73,Miss Fortune,0.060379907,63,Leona,0.037140964,,,,,,,,,,,,,,,,4,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
55,68,Malphite,0.010422354,83,Olaf,0.021707519,64,Lissandra,0.00470801,73,Miss Fortune,0.060379907,63,Leona,0.037140964,,,,,,,,,,,,,,,,4,,0.37,,0.78,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.7,,
56,68,Malphite,0.010422354,83,Olaf,0.021707519,64,Lissandra,0.00470801,73,Miss Fortune,0.060379907,63,Leona,0.037140964,,,,,,,,,,,,,,,,4,,0.37,,0.78,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.7,FALSE,TRUE
57,33,Garen,0.03438593,62,Lee Sin,0.101489841,113,Syndra,0.013461421,15,Caitlyn,0.057982788,130,Vel'Koz,0.007366476,,,,,,,,,,,,,,,,3,,,,,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,,,
58,33,Garen,0.03438593,62,Lee Sin,0.101489841,113,Syndra,0.013461421,15,Caitlyn,0.057982788,130,Vel'Koz,0.007366476,,,,,,,,,,,,,,,,3,,0.67,,0.5,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.6,,
59,33,Garen,0.03438593,62,Lee Sin,0.101489841,113,Syndra,0.013461421,15,Caitlyn,0.057982788,130,Vel'Koz,0.007366476,,,,,,,,,,,,,,,,3,,0.67,,0.5,,,,English,19,Male,2,,Chrome,Windows,864,1536,7.220333333,15,0.6,TRUE,FALSE
0,39,Illaoi,0.005454212,43,Jarvan IV,0.034591321,1,Ahri,0.014699675,73,Miss Fortune,0.060379907,63,Leona,0.037140964,,,,,,,,,,,,,,,,3,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
1,39,Illaoi,0.005454212,43,Jarvan IV,0.034591321,1,Ahri,0.014699675,73,Miss Fortune,0.060379907,63,Leona,0.037140964,,,,,,,,,,,,,,,,3,,0.61,,0.7,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.69,,
2,39,Illaoi,0.005454212,43,Jarvan IV,0.034591321,1,Ahri,0.014699675,73,Miss Fortune,0.060379907,63,Leona,0.037140964,,,,,,,,,,,,,,,,3,,0.59,,0.7,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.69,FALSE,TRUE
3,33,Garen,0.03438593,62,Lee Sin,0.101489841,132,Viktor,0.006892686,129,Veigar,0.001650021,14,Braum,0.013169314,,,,,,,,,,,,,,,,2,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
4,33,Garen,0.03438593,62,Lee Sin,0.101489841,132,Viktor,0.006892686,129,Veigar,0.001650021,14,Braum,0.013169314,,,,,,,,,,,,,,,,2,,0.17,,0.88,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.41,,
5,33,Garen,0.03438593,62,Lee Sin,0.101489841,132,Viktor,0.006892686,129,Veigar,0.001650021,14,Braum,0.013169314,,,,,,,,,,,,,,,,2,,0.17,,0.88,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.41,FALSE,TRUE
6,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,68,Malphite,0.003183418,,,,,,,,,,,,,,,,2,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
7,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,68,Malphite,0.003183418,,,,,,,,,,,,,,,,2,,0.1,,0.97,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.49,,
8,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,68,Malphite,0.003183418,,,,,,,,,,,,,,,,2,,0.1,,0.97,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.49,FALSE,TRUE
9,29,Fiora,0.016196719,37,Hecarim,0.008437425,97,Rumble,0.003838187,15,Caitlyn,0.057982788,67,Lux,0.019633158,,,,,,,,,,,,,,,,3,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
10,29,Fiora,0.016196719,37,Hecarim,0.008437425,97,Rumble,0.003838187,15,Caitlyn,0.057982788,67,Lux,0.019633158,,,,,,,,,,,,,,,,3,,0.47,,0.45,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.51,,
11,29,Fiora,0.016196719,37,Hecarim,0.008437425,97,Rumble,0.003838187,15,Caitlyn,0.057982788,67,Lux,0.019633158,,,,,,,,,,,,,,,,3,,0.47,,0.45,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.51,TRUE,TRUE
12,44,Jax,0.01535539,72,Master Yi,0.02992052,140,Yasuo,0.027926053,27,Ezreal,0.087241988,63,Leona,0.037140964,,,,,,,,,,,,,,,,3,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
13,44,Jax,0.01535539,72,Master Yi,0.02992052,140,Yasuo,0.027926053,27,Ezreal,0.087241988,63,Leona,0.037140964,,,,,,,,,,,,,,,,3,,0.54,,0.51,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.6,,
14,44,Jax,0.01535539,72,Master Yi,0.02992052,140,Yasuo,0.027926053,27,Ezreal,0.087241988,63,Leona,0.037140964,,,,,,,,,,,,,,,,3,,0.29,,0.66,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.6,FALSE,TRUE
15,77,Nasus,0.009091252,25,Elise,0.034180743,52,Kassadin,0.014997136,15,Caitlyn,0.057982788,14,Braum,0.013169314,,,,,,,,,,,,,,,,4,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
16,77,Nasus,0.009091252,25,Elise,0.034180743,52,Kassadin,0.014997136,15,Caitlyn,0.057982788,14,Braum,0.013169314,,,,,,,,,,,,,,,,3,,0.24,,0.95,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.66,,
17,77,Nasus,0.009091252,25,Elise,0.034180743,52,Kassadin,0.014997136,15,Caitlyn,0.057982788,14,Braum,0.013169314,,,,,,,,,,,,,,,,3,,0.24,,0.95,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.66,FALSE,TRUE
18,133,Vladimir,0.009201005,4,Amumu,0.013930991,9,Aurelion Sol,0.00224321,15,Caitlyn,0.057982788,110,Soraka,0.014521678,,,,,,,,,,,,,,,,2,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
19,133,Vladimir,0.009201005,4,Amumu,0.013930991,9,Aurelion Sol,0.00224321,15,Caitlyn,0.057982788,110,Soraka,0.014521678,,,,,,,,,,,,,,,,2,,0.12,,0.45,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.3,,
20,133,Vladimir,0.009201005,4,Amumu,0.013930991,9,Aurelion Sol,0.00224321,15,Caitlyn,0.057982788,110,Soraka,0.014521678,,,,,,,,,,,,,,,,2,,0.12,,0.45,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.3,FALSE,FALSE
21,103,Shen,0.014403214,36,Graves,0.019446324,1,Ahri,0.014699675,73,Miss Fortune,0.060379907,12,Blitzcrank,0.033702773,,,,,,,,,,,,,,,,4,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
22,103,Shen,0.014403214,36,Graves,0.019446324,1,Ahri,0.014699675,73,Miss Fortune,0.060379907,12,Blitzcrank,0.033702773,,,,,,,,,,,,,,,,4,,0.5,,0.7,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.69,,
23,103,Shen,0.014403214,36,Graves,0.019446324,1,Ahri,0.014699675,73,Miss Fortune,0.060379907,12,Blitzcrank,0.033702773,,,,,,,,,,,,,,,,4,,0.5,,0.7,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.69,TRUE,TRUE
24,34,Gnar,0.005656213,25,Elise,0.034180743,64,Lissandra,0.00470801,127,Varus,0.012357191,66,Lulu,0.029720048,,,,,,,,,,,,,,,,4,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
25,34,Gnar,0.005656213,25,Elise,0.034180743,64,Lissandra,0.00470801,127,Varus,0.012357191,66,Lulu,0.029720048,,,,,,,,,,,,,,,,4,,0.4,,0.85,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.57,,
26,34,Gnar,0.005656213,25,Elise,0.034180743,64,Lissandra,0.00470801,127,Varus,0.012357191,66,Lulu,0.029720048,,,,,,,,,,,,,,,,4,,0.4,,0.85,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.57,FALSE,TRUE
27,133,Vladimir,0.009201005,136,Wukong,0.001207375,79,Neeko,0.004954702,7,Aphelios,0.029853671,111,Swain,0.008600116,,,,,,,,,,,,,,,,4,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
28,133,Vladimir,0.009201005,136,Wukong,0.001207375,79,Neeko,0.004954702,7,Aphelios,0.029853671,111,Swain,0.008600116,,,,,,,,,,,,,,,,4,,0.6,,0.94,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.72,,
29,133,Vladimir,0.009201005,136,Wukong,0.001207375,79,Neeko,0.004954702,7,Aphelios,0.029853671,111,Swain,0.008600116,,,,,,,,,,,,,,,,4,,0.6,,0.94,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.72,TRUE,TRUE
30,68,Malphite,0.010422354,81,Nocturne,0.011553871,86,Pantheon,0.00500429,46,Jhin,0.03707166,76,Nami,0.037765663,,,,,,,,,,,,,,,,4,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
31,68,Malphite,0.010422354,81,Nocturne,0.011553871,86,Pantheon,0.00500429,46,Jhin,0.03707166,76,Nami,0.037765663,,,,,,,,,,,,,,,,4,,0.58,,0.94,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.73,,
32,68,Malphite,0.010422354,81,Nocturne,0.011553871,86,Pantheon,0.00500429,46,Jhin,0.03707166,76,Nami,0.037765663,,,,,,,,,,,,,,,,4,,0.58,,0.94,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.73,TRUE,TRUE
33,20,Darius,0.027266392,95,Rengar,0.01535539,147,Zoe,0.012126756,15,Caitlyn,0.057982788,78,Nautilus,0.040703463,,,,,,,,,,,,,,,,4,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
34,20,Darius,0.027266392,95,Rengar,0.01535539,147,Zoe,0.012126756,15,Caitlyn,0.057982788,78,Nautilus,0.040703463,,,,,,,,,,,,,,,,4,,0.77,,1,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.92,,
35,20,Darius,0.027266392,95,Rengar,0.01535539,147,Zoe,0.012126756,15,Caitlyn,0.057982788,78,Nautilus,0.040703463,,,,,,,,,,,,,,,,4,,0.77,,1,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.92,TRUE,TRUE
36,85,Ornn,0.019384113,35,Gragas,0.013754588,133,Vladimir,0.012878283,15,Caitlyn,0.057982788,42,Janna,0.022342847,,,,,,,,,,,,,,,,3,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
37,85,Ornn,0.019384113,35,Gragas,0.013754588,133,Vladimir,0.012878283,15,Caitlyn,0.057982788,42,Janna,0.022342847,,,,,,,,,,,,,,,,3,,0.46,,0.83,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.6,,
38,85,Ornn,0.019384113,35,Gragas,0.013754588,133,Vladimir,0.012878283,15,Caitlyn,0.057982788,42,Janna,0.022342847,,,,,,,,,,,,,,,,3,,0.46,,0.83,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.6,TRUE,TRUE
39,56,Kennen,0.002550462,92,Rammus,0.009146101,30,Fizz,0.014878033,7,Aphelios,0.029853671,78,Nautilus,0.040703463,,,,,,,,,,,,,,,,3,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
40,56,Kennen,0.002550462,92,Rammus,0.009146101,30,Fizz,0.014878033,7,Aphelios,0.029853671,78,Nautilus,0.040703463,,,,,,,,,,,,,,,,3,,0.26,,0.74,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.42,,
41,56,Kennen,0.002550462,92,Rammus,0.009146101,30,Fizz,0.014878033,7,Aphelios,0.029853671,78,Nautilus,0.040703463,,,,,,,,,,,,,,,,3,,0.26,,0.74,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.42,FALSE,TRUE
42,122,Tryndamere,0.008545828,57,Kha'Zix,0.024266763,133,Vladimir,0.012878283,65,Lucian,0.040703463,142,Yuumi,0.047117178,,,,,,,,,,,,,,,,4,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
43,122,Tryndamere,0.008545828,57,Kha'Zix,0.024266763,133,Vladimir,0.012878283,65,Lucian,0.040703463,142,Yuumi,0.047117178,,,,,,,,,,,,,,,,4,,0.49,,0.96,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.68,,
44,122,Tryndamere,0.008545828,57,Kha'Zix,0.024266763,133,Vladimir,0.012878283,65,Lucian,0.040703463,142,Yuumi,0.047117178,,,,,,,,,,,,,,,,4,,0.49,,0.96,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.68,FALSE,TRUE
45,74,Mordekaiser,0.0227255,125,Udyr,0.004221115,144,Zed,0.020949202,46,Jhin,0.03707166,119,Thresh,0.078762366,,,,,,,,,,,,,,,,3,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
46,74,Mordekaiser,0.0227255,125,Udyr,0.004221115,144,Zed,0.020949202,46,Jhin,0.03707166,119,Thresh,0.078762366,,,,,,,,,,,,,,,,3,,0.54,,0.62,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.54,,
47,74,Mordekaiser,0.0227255,125,Udyr,0.004221115,144,Zed,0.020949202,46,Jhin,0.03707166,119,Thresh,0.078762366,,,,,,,,,,,,,,,,3,,0.54,,0.62,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.54,TRUE,TRUE
48,122,Tryndamere,0.008545828,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,27,Ezreal,0.087241988,76,Nami,0.037765663,,,,,,,,,,,,,,,,4,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
49,122,Tryndamere,0.008545828,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,27,Ezreal,0.087241988,76,Nami,0.037765663,,,,,,,,,,,,,,,,4,,0.55,,0.82,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.71,,
50,122,Tryndamere,0.008545828,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,27,Ezreal,0.087241988,76,Nami,0.037765663,,,,,,,,,,,,,,,,4,,0.55,,0.82,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.71,TRUE,TRUE
51,33,Garen,0.03438593,115,Taliyah,0.002954701,144,Zed,0.020949202,73,Miss Fortune,0.060379907,100,Senna,0.068278741,,,,,,,,,,,,,,,,2,,,,,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,,,
52,33,Garen,0.03438593,115,Taliyah,0.002954701,144,Zed,0.020949202,73,Miss Fortune,0.060379907,100,Senna,0.068278741,,,,,,,,,,,,,,,,2,,0.36,,0.61,,,,English,20,Male,2,,Chrome,Linux,869,412,8.54785,16,0.42,,
